word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	text_id_numeric	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
Polen	Polen	11	11	1	72,76	p0	5			0	0	0	0	0	0	1	0	0	0	NN	Polen	5.0	nn	Pol	3.0	Pol-en	2.0		83.2958798902			23.9728079864	405.688207559	148.759689321	8442.72290724	25667.5998938	1539081.95024	3533177.51008	427595.700193	796033.35645	343095.279638	486740.468668	10343.3797233	1242.11332757	670.789756858	0.0124822692186	0.132841346603	0.0	0.0	44.840308293	14.1268332777	0.0	0.0	64.1743701185	20.5481211312	6	5.651083946228027	5.65108585357666	5.086066246032715	5.086066246032715	7.4301934242248535	7.3938212394714355	5.953218460083008	5.958888530731201	0.0006212450098246336	0.00025829317746683955
eines	eines	12	12	1	77,81	p0	5			0	0	0	0	0	0	0	0	0	0	ART	eines	5.0	art	eine	4.0	ei-nes	2.0	964.814648028	996.591180085	17543.4333976	7303.86082739	14.1268332777	2911.67645798	1770.37376144	17195.1259819	8521.04898158	2656542.58071	5696942.18272	367047.786942	545487.118897	215066.422067	203192.664321	45007.5949345	21503.4825387	20569.6023896	0.0495844122944	0.245308794672	6240.92070617	1.2842575707	6269.57435805	14.9830049915	10843.2040532	1.7123434276	11254.5822033	25.685151414	6	0.8976393938064575	0.897649884223938	0.44692617654800415	0.4469236731529236	0.04454191029071808	0.04311923310160637	0.02196846716105938	0.021636398509144783	4.851700214203447e-05	0.00011777184408856556
Elektromagneten	Elektromagneten,	13	13	1	82,96	p0	15		$,	0	0	0	0	0	0	1	0	0	0	NN	Elektromagneten	15.0	nn	Elektromagnet	13.0	e-lek-tro-mag-ne-ten	6.0	0.212552053896	0.212552053896	0.53138013474	4.14476505097	74.4869391005	1.38675272938	0.403479232458	40014.7226633	96263.666641	4996672.97175	11580434.3359	621694.483449	1299190.48964	372301.06818	554318.102039	14903.9783425	524.202415381	220.048601335	9.42641538462e-05	0.110166143423	0.0	0.0	0.0	0.0	0.0	0.0	0.0735757109639	0.428085856899	6	10.172780990600586	10.17278003692627	8.277667999267578	8.277673721313477	4.3599677085876465	4.435089111328125	3.7916853427886963	3.79233455657959	28.2493897076929	28.0972654230427
der	der	14	14	1	98,100	p0	3			0	0	1	0	0	0	0	0	0	0	PRELS	der	3.0	prels	die	3.0	der	1.0	1728.17899944	26530.3631386	10789.1994813	26530.3631386	0.428085856899	9372.80956103	30912.3596552	38163.5169	19310.096833	1332151.97174	2710999.66609	487983.455471	535760.152056	398226.025843	178781.068331	110461.430317	53801.2331077	27238.2432288	0.129811235347	0.318759302208	0.0	0.0	25590.4497812	36.8153836934	0.0	0.0	33289.1996244	55.22307554	6	0.03473696857690811	0.03473719581961632	0.045328084379434586	0.045328084379434586	3.1478047370910645	3.150084972381592	2.7410998344421387	2.760357618331909	0.020921848714351654	0.015810607001185417
ein	ein	15	15	1	101,103	p0	3			0	0	0	0	0	0	0	0	0	0	ART	ein	3.0	art	eine	4.0	ein	1.0	4621.55200817	4999.44503476	17543.4333976	4999.44503476	0.428085856899	5809.23325181	8404.82933604	11022.7206128	11717.9941609	1614569.79583	3344143.78548	401662.305848	493686.589782	324158.412201	289382.186491	45007.5949345	21503.4825387	20569.6023896	0.0272545875843	0.196343258894	0.0	0.0	1145.39396797	31.6783534106	13165.4578681	0.428085856899	22077.4630101	57.7915906814	6	9.319377899169922	9.319377899169922	9.675776481628418	9.67578125	0.17470769584178925	0.16415853798389435	0.01578291319310665	0.015473316423594952	0.00010013079008786008	0.0001245659514097497
Feld	Feld	16	16	1	104,107	p0	4			0	0	0	0	0	0	1	0	0	0	NN	Feld	4.0	nn	Feld	4.0	feld	1.0	30.632020998	30.632020998	66.4552171584	41.4149501937	2.9966009983	182.925291848	56.7198690244	232.564647278	1309.0865504	1171594.01704	2411789.4845	84568.6742892	175995.085574	54305.144977	64540.3642154	11807.4546207	1473.69696537	237.126341358	0.040081165737	0.240985198339	147.723677458	0.428085856899	173.581452322	11.5583181363	147.723677458	0.428085856899	188.672648149	17.123434276	6	0.8689773082733154	0.8689734935760498	0.7128896117210388	0.7128866910934448	0.7622654438018799	0.7788783311843872	0.6258300542831421	0.6114325523376465	8.106198947643861e-06	2.2053474822314456e-05
in	in	17	17	1	108,109	p0	2			0	0	0	0	0	0	0	0	0	0	APPR	in	2.0	appr	in	2.0	in	1.0	13129.4221199	13165.4578681	14298.1641135	0.0	0.0	8527.89894355	19687.5208529	18583.5486983	15158.092107	842500.587604	1735372.30627	309490.415689	350022.68855	273957.116004	252232.89583	37971.7622471	15391.66268	-0.00817507899599	0.0682365415668	0.281559937821	0.0	0.0	9683.14399346	42.380499833	0.0	0.0	17389.6438116	75.7711966712	6	7.146278381347656	7.146285533905029	7.7460784912109375	7.746075630187988	0.019652416929602623	0.020290546119213104	0.010043205693364143	0.00989461038261652	0.007677334360778332	0.00715159997344017
z-Richtung	z-Richtung	18	18	1	110,119	p0	10			0	0	0	0	0	0	1	1	1	0	NN	z-Richtung	10.0	nn	z-Richtung	10.0	z-rich-tung	3.0																													6	15.237166404724121	15.237175941467285	10.52157211303711	10.521566390991211	6.676296234130859	6.6558990478515625	6.127115249633789	6.11082124710083	33.66403937339783	31.423553466796875
erzeugt	erzeugt.	19	19	1	120,126	p0	7		$.	0	0	0	0	0	0	0	0	0	0	VVFIN	erzeugt	7.0	vvfin	erzeugen	8.0	er-zeugt	2.0	4.43906789482	25.0075666487	44.86483353	134.59450059	11.5583181363	134.01074103	46.9432568533	18354.5974359	21962.5168024	2524169.35536	5734578.20701	332003.904712	536116.747575	151619.257926	112497.966592	45007.5949345	12349.7403108	349.239374709	0.0632801154137	0.386622979944	0.0	0.0	0.931959005543	1.2842575707	0.0	0.0	5.90240703511	3.4246868552	6	5.9810028076171875	5.981002330780029	1.1947799921035767	1.1947861909866333	0.8455552458763123	0.8312242031097412	1.1040616035461426	1.0817910432815552	32.65079927444458	32.25506854057312
Die	Die	20	1	2	128,130	p0	3			0	0	0	1	0	0	0	0	0	0	ART	Die	3.0	art	d	1.0	die	1.0	4044.09712821	4092.99227569	80100.3069113	4092.99227569	0.428085856899	7006.50513099	7668.65043956	33694.5118659	1928.95487119	1162034.30857	2398782.95191	235702.357048	295575.732669	203871.746843	202066.798517	19121.5915224	6400.40832231	5199.86527143	0.05895410862	0.0848217844714	29483.8638533	0.856171713799	35483.8322812	32.5345251244	29483.8638533	0.856171713799	35649.500257	46.661358402	6	2.596069812774658	4.125970840454102	2.6906306743621826	2.7456119060516357	14.896626472473145	0.07503245025873184	15.646797180175781	0.006228203885257244	0.08412401378154755	0.37906578183174133
Kammer	Kammer	21	2	2	131,136	p0	6			0	0	0	0	0	0	0	0	0	0	NN	Kammer	6.0	nn	Kammer	6.0	kam-mer	2.0	30.2232670482	30.2232670482	37.0576330888	56.5306712573	24.4008938433	191.245808225	55.5404681911	3042.98512944	6266.74885915	1584370.58804	3684170.66927	333530.012109	588500.757712	220232.033758	225276.329421	13511.0511576	2535.99943043	407.167984474	0.0103325931085	0.106091555431	0.0	0.0	22.8656959518	9.84597470869	0.0	0.0	32.5286393251	14.5549191346	6	8.893470764160156	6.156378746032715	9.032608032226562	5.834656715393066	9.30858039855957	3.6375231742858887	9.3378324508667	2.793433666229248	4.01359224319458	6.821019649505615
ist	ist	22	3	2	137,139	p0	3			0	0	0	0	0	0	0	0	0	0	VAFIN	ist	3.0	vafin	sein	4.0	ist	1.0	6193.1128442	6201.98280491	17044.4184006	6201.98280491	0.428085856899	5647.61352462	10628.2947571	6392.98535058	321.920564388	917956.027182	2251465.76597	202181.475685	311508.232091	153618.244592	108375.49979	37971.7622471	6331.86028492	6216.50992029	0.0707295422332	0.285080866351	0.0	0.0	174.505236248	21.8323787019	0.0	0.0	350.048707529	42.380499833	6	2.8285441398620605	1.8610872030258179	2.965275764465332	0.5132285952568054	8.188838958740234	0.6541600227355957	8.076918601989746	0.10517632961273193	0.09958985447883606	0.20457498729228973
