word	word_with_punct	word_index_in_text	word_index_in_sent	sent_index_in_text	word_limit_char_indices	text_id	word_length	STTS_punctuation_before	STTS_punctuation_after	is_in_quote	is_in_parentheses	is_clause_beginning	is_sent_beginning	is_abbreviation	is_expert_technical_term	is_general_technical_term	contains_symbol	contains_hyphen	contains_abbreviation	STTS_PoS_tag	type	type_length_chars	PoS_tag	lemma	lemma_length_chars	syllables	type_length_syllables	annotated_type_frequency_normalized	type_frequency_normalized	lemma_frequency_normalized	familiarity_normalized	regularity_normalized	document_frequency_normalized	sentence_frequency_normalized	cumulative_syllable_corpus_frequency_normalized	cumulative_syllable_lexicon_frequency_normalized	cumulative_character_corpus_frequency_normalized	cumulative_character_lexicon_frequency_normalized	cumulative_character_bigram_corpus_frequency_normalized	cumulative_character_bigram_lexicon_frequency_normalized	cumulative_character_trigram_corpus_frequency_normalized	cumulative_character_trigram_lexicon_frequency_normalized	initial_letter_frequency_normalized	initial_bigram_frequency_normalized	initial_trigram_frequency_normalized	avg_cond_prob_in_bigrams	avg_cond_prob_in_trigrams	neighbors_coltheart_higher_freq_cum_freq_normalized	neighbors_coltheart_higher_freq_count_normalized	neighbors_coltheart_all_cum_freq_normalized	neighbors_coltheart_all_count_normalized	neighbors_levenshtein_higher_freq_cum_freq_normalized	neighbors_levenshtein_higher_freq_count_normalized	neighbors_levenshtein_all_cum_freq_normalized	neighbors_levenshtein_all_count_normalized	text_id_numeric	sent_surprisal_gpt2-base	text_surprisal_gpt2-base	sent_surprisal_gpt2-large	text_surprisal_gpt2-large	sent_surprisal_llama-7b	text_surprisal_llama-7b	sent_surprisal_llama-13b	text_surprisal_llama-13b	sent_surprisal_bert-base	text_surprisal_bert-base
unterschiedlicher	unterschiedlicher	11	11	1	81,97	p2	17			0	0	0	0	0	0	0	0	0	0	ADJA	unterschiedlicher	17.0	adja	unterschiedlich	15.0	un-ter-schied-li-cher	5.0	6.54006319679	6.54006319679	42.82923886	23.7976549573	28.6817524123	59.6303673634	12.1819691338	32131.2896105	85837.2075103	6023234.52282	13306065.9766	1173640.54997	2308361.37296	441997.17278	597134.82136	32509.3788389	28906.6542257	2137.73410698	0.025683997485	0.278623941418	12.189042783	0.428085856899	13.5297557384	1.7123434276	23.3071502176	0.856171713799	24.6887385679	3.4246868552	8	8.791672706604004	8.791679382324219	5.1671528816223145	5.167140960693359	4.379996299743652	4.372117519378662	4.524036884307861	4.566871643066406	0.18057799711823463	0.17293926561251283
Dielektrizitätskonstante	Dielektrizitätskonstante	12	12	1	98,121	p2	24			0	0	0	0	0	1	0	0	0	0	NN	Dielektrizitätskonstante	24.0	nn	Dielektrizitätskonstante	24.0	di-e-lek-tri-zi-täts-kon-stan-te	9.0		0.155326500924	0.155326500924	0.596780766707	11.9864039932	0.882479009606	0.294850208335	64366.2065223		7375094.33735	17379053.3309	648686.722201	1591012.76552	225575.355315	383184.787541	19121.5915224	6400.40832231	5199.86527143	0.00758694336842	0.0955879731579	0.0	0.0	0.00817507899599	0.428085856899	0.0	0.0	0.0654006319679	0.856171713799	8	25.89763832092285	25.897655487060547	14.080202102661133	14.080240249633789	6.142595291137695	6.154967308044434	4.5975260734558105	4.593034744262695	0.701040837157052	0.8684167009196244
und	und	13	13	1	122,124	p2	3			0	0	0	0	0	0	0	0	0	0	KON	und	3.0	kon	und	3.0	und	1.0	22313.7473183	22313.7473183	23398.5884761	22313.7473183	0.428085856899	9064.0679761	29467.6401896	23513.5137367	723.037012303	869972.90787	1656300.13956	195202.966651	251153.263298	160187.509171	58920.0250002	32509.3788389	28906.6542257	22352.5789435	0.120238001286	0.419307858966	0.0	0.0	2201.34439665	22.6885504157	0.0	0.0	2454.42031712	42.8085856899	8	11.280512809753418	11.280512809753418	10.502706527709961	10.502713203430176	0.5338714122772217	0.5468528866767883	0.5417127013206482	0.5418642163276672	0.11384104937314987	0.04468487575650215
damit	damit	14	14	1	125,129	p2	5			0	0	0	0	0	0	0	0	0	0	PAV	damit	5.0	adv	damit	5.0	da-mit	2.0	1.34888803434	486.989455791	580.267107136	487.316458951	6.42128785349	1726.50714808	908.2007154	15955.767656	14400.3801402	1218856.73204	2674609.37166	275968.733168	238734.064504	240002.252398	110942.730674	110461.430317	19319.7963127	706.335000333	0.00580567935139	0.114687104621	0.0	0.0	93.4002775292	4.28085856899	0.0	0.0	93.5883043461	6.84937371039	8	6.843099594116211	6.843102931976318	1.9049861431121826	1.90499746799469	2.303434371948242	2.2920455932617188	1.975446343421936	1.9650580883026123	0.002072450239211321	6.961580220377073e-05
unterschiedlichen	unterschiedlichen	15	15	1	130,146	p2	17			0	0	0	0	0	0	0	0	0	0	ADJA	unterschiedlichen	17.0	adja	unterschiedlich	15.0	un-ter-schied-li-chen	5.0	12.189042783	12.189042783	42.82923886	23.7976549573	28.6817524123	98.2073069262	22.7034660418	37500.166465	96510.2440946	6155670.14854	13433737.0183	1268980.11156	2510690.5881	585153.858706	894856.120343	32509.3788389	28906.6542257	2137.73410698	0.00420999358725	0.133790912165	0.0	0.0	7.82355059917	1.7123434276	0.0	0.0	18.9498331127	2.5685151414	8	0.4727438688278198	0.4727405309677124	0.15370146930217743	0.15370811522006989	2.2462997436523438	2.27211856842041	2.0901222229003906	2.095043659210205	0.16437781229615211	0.2204533126205206
Brechzahlen	Brechzahlen.	16	16	1	147,157	p2	11		$.	0	0	0	0	0	1	0	0	0	0	NN	Brechzahlen	11.0	nn	Brechzahl	9.0	brech-zah-len	3.0																													8	15.946768760681152	15.946744918823242	10.209354400634766	10.209320068359375	2.585893392562866	2.611647129058838	4.682077407836914	4.674361705780029	34.28671660274267	33.199210518971086
Man	Man	17	1	2	159,161	p2	3			0	0	0	1	0	0	0	0	0	0	PIS	Man	3.0	pis	man	3.0	man	1.0	439.222469218	439.53312222	2614.0469096	439.53312222	0.428085856899	1320.06252994	832.858727954	3591.45935436	4041.55857499	733191.230295	1702008.57884	257397.259061	398497.846728	223172.045592	293184.445072	14815.8918663	4446.16386339	1320.61861117	0.00822497463124	0.0177683435121	2172.74797032	0.428085856899	2486.98983184	36.3872978365	6057.12040511	0.856171713799	6782.80581742	49.6579594003	8	6.417256832122803	3.491990089416504	6.5044426918029785	2.8193981647491455	17.715087890625	0.597458004951477	16.28829002380371	0.42948514223098755	0.0428483672440052	0.05025894567370415
kann	kann	18	2	2	162,165	p2	4			0	0	0	0	0	0	0	0	0	0	VMFIN	kann	4.0	vmfin	können	6.0	kann	1.0	1325.79343618	1325.79343618	3346.01895766	1326.12861441	3.8527727121	2506.87072943	2422.9859015	1631.77846792	157.107509482	1243505.69068	2838879.6137	271586.114193	396834.305088	224930.07998	258268.906412	11052.747678	2573.61296889	1463.46994155	0.0336937487676	0.238078476838	0.0	0.0	1934.49346806	19.6919494174	0.0	0.0	1937.19124413	26.1132372709	8	1.6080999374389648	5.986741065979004	1.6575148105621338	3.3283963203430176	10.6915283203125	7.673487663269043	7.0167036056518555	8.169759750366211	0.11561797559261322	0.003950411919504404
sie	sie	19	3	2	166,168	p2	3			0	0	0	0	0	0	0	0	0	0	PPER	sie	3.0	pper	sie	3.0	sie	1.0	4963.73628971	4963.73628971	8487.45693951	4963.73628971	0.428085856899	4025.99531025	7654.66833231	8142.13342764	4056.96966584	1411597.82271	3107679.43219	282130.976914	322653.01929	243841.081467	199354.446528	48925.779496	15113.3748159	5524.95546278	0.0431282946748	0.183343569275	24520.1275636	0.428085856899	34559.672301	27.8255806985	24520.1275636	0.428085856899	34594.7025145	45.3771008313	8	3.7617459297180176	6.886429309844971	3.706531524658203	6.244233131408691	3.1121716499328613	0.022259855642914772	3.353637218475342	0.0005638201837427914	1.072435975074768	0.16898885369300842
realisieren	realisieren	20	4	2	169,179	p2	11			0	0	0	0	0	0	0	0	0	0	VVINF	realisieren	11.0	vvinf	realisieren	11.0	re-a-li-sie-ren	5.0	4.39819249984	4.41454265784	11.0608818816	12.7612983127	7.27745956729	42.1068556012	8.3644348575	49041.0399348	126557.162304	4891174.64824	10948086.8843	816920.871702	1595779.50154	372133.773363	545126.670605	4443.89936651	2162.46372094	115.636492398	0.0305849083006	0.23111367934	0.0	0.0	0.0899258689559	0.428085856899	0.0	0.0	0.923783926547	2.1404292845	8	12.077825546264648	7.758499622344971	12.429281234741211	1.227178931236267	11.362963676452637	7.825682640075684	10.60369873046875	6.522884845733643	6.964795112609863	0.01819327473640442
durch	durch	21	5	2	180,184	p2	5			0	0	0	0	0	0	0	0	0	0	APPR	durch	5.0	appr	durch	5.0	durch	1.0	2265.55146708	2302.17582098	2421.46657369	2302.66632572	6.84937371039	4479.71558962	3888.06554986	3354.08776063	2913.1242562	1088066.18564	2327777.207	307334.132327	365429.926626	203764.587907	61067.3036584	110461.430317	3873.65490622	2945.03133291	0.0339580104325	0.23931799428	0.0	0.0	119.413378894	9.41788885179	0.0	0.0	139.7284502	15.8391767053	8	6.6122918128967285	0.006535939406603575	4.9098358154296875	0.003050676081329584	9.425950050354004	0.07969892024993896	9.980987548828125	0.0509985014796257	2.804835557937622	0.00033444532891735435
transparente	transparente	22	6	2	185,196	p2	12			0	0	0	0	0	0	1	0	0	0	ADJA	transparente	12.0	adja	transparent	11.0	tran-spa-ren-te	4.0	0.416929028796	0.416929028796	2.8612776486	8.23230454896	58.2196765383	4.79060033786	0.775921600881	34569.8339242	67322.4941994	4515879.63723	10633833.3376	579799.647943	1378021.21594	199736.571159	334407.400748	4464.63954192	1567.08089274	530.963205711	0.000161623098039	0.111119038824	0.686706635663	0.428085856899	0.694881714659	0.856171713799	2.59150004173	1.2842575707	3.08200478149	3.4246868552	8	10.464599609375	0.6281803846359253	9.407258987426758	0.2698265016078949	9.653095245361328	8.499720573425293	10.623459815979004	7.408189296722412	0.008921718981582671	0.011827069334685802
Materialien	Materialien,	23	7	2	197,207	p2	11		$,	0	0	0	0	0	0	0	0	0	0	NN	Materialien	11.0	nn	Material	8.0	ma-te-ri-a-lien	5.0	9.5893676623	9.5893676623	72.9217046443	15.1157210636	38.9558129779	73.6239630872	17.6599756361	43514.5393821	123074.255773	4047505.03252	9216543.37794	813399.423724	1638683.12229	379092.613156	594546.186183	14815.8918663	4446.16386339	255.234141334	0.0409421461479	0.273543898179	0.0	0.0	0.00817507899599	0.428085856899	0.0	0.0	0.106276026948	1.7123434276	8	5.150973320007324	4.822497844696045	5.581714630126953	5.315846920013428	6.699158668518066	4.341067790985107	6.566844463348389	3.6836655139923096	32.940030574798584	30.366894721984863
in	in	24	8	2	209,210	p2	2			0	0	1	0	0	0	0	0	0	0	APPR	in	2.0	appr	in	2.0	in	1.0	13129.4221199	13165.4578681	14298.1641135	0.0	0.0	8527.89894355	19687.5208529	18583.5486983	15158.092107	842500.587604	1735372.30627	309490.415689	350022.68855	273957.116004	252232.89583	37971.7622471	15391.66268	-0.00817507899599	0.0682365415668	0.281559937821	0.0	0.0	9683.14399346	42.380499833	0.0	0.0	17389.6438116	75.7711966712	8	0.8593615293502808	10.059317588806152	0.7771695852279663	6.230389595031738	5.179502964019775	3.06071138381958	4.9883832931518555	2.9879517555236816	0.001292108790948987	0.002779313363134861
die	die	25	9	2	211,213	p2	3			0	0	0	0	0	0	0	0	0	0	ART	die	3.0	art	d	1.0	die	1.0	20527.116504	24520.1275636	80100.3069113	24520.1275636	0.428085856899	9091.29875697	30440.211361	33694.5118659	1928.95487119	1361337.08551	2613060.47141	356516.797331	303924.26305	343523.065172	189343.230678	110461.430317	29991.8223867	29048.3692201	0.0938387928357	0.266249299869	0.0	0.0	15201.9436218	35.5311261227	0.0	0.0	15852.8515865	58.2196765383	8	4.686092853546143	0.14498229324817657	4.296733379364014	0.02641620673239231	8.713655471801758	1.311406135559082	8.972476959228516	1.5789198875427246	5.326606273651123	0.0011530425399541855
periodische	periodische	26	10	2	214,224	p2	11			0	0	0	0	0	0	1	0	0	0	ADJA	periodische	11.0	adja	periodisch	10.0	pe-ri-o-di-sche	5.0	2.21544640791	2.21544640791	8.29770518093	41.8809296965	67.6375653901	20.4230856509	4.11238448467	21044.1493751	85640.716102	3608797.20087	7919342.63136	618136.263966	1309252.64771	228205.646107	452479.901369	3420.10969861	318.877131318	243.437502343	0.00274447845756	0.18406920241	0.0	0.0	0.106276026948	0.428085856899	5.22387547844	0.856171713799	6.05773353603	3.4246868552	8	12.130602836608887	8.66806411743164	12.93582820892334	9.051962852478027	15.437981605529785	4.5371413230896	13.613996505737305	4.10550594329834	0.020036644651554525	0.007645348490314063
Strukturen	Strukturen	27	11	2	225,234	p2	10			0	0	0	0	0	0	0	0	0	0	NN	Strukturen	10.0	nn	Struktur	8.0	struk-tu-ren	3.0	18.2222510821	18.2222510821	60.3402580694	79.2819161031	254.282998998	75.6410579663	33.5353315901	9957.36066823	26198.4263564	2919740.85948	6964027.51736	501631.880656	1033984.45192	373371.529373	573286.586358	26995.0755041	6635.67892073	1106.52146734	0.0465924702241	0.330972152356	0.0	0.0	0.138976342932	1.2842575707	0.0	0.0	0.179851737912	2.9966009983	8	9.092753410339355	2.8097167015075684	7.898890018463135	2.4522690773010254	2.4145665168762207	2.4216039180755615	1.662894368171692	1.172864317893982	0.0062376814894378185	0.0026012177113443613
z.B.	(z.B.	28	12	2	236,239	p2	4	$(		0	1	0	0	1	0	0	0	0	0	KON	z.B.	4.0	xy	z.B.	4.0			85.5276764561	85.5276764561	85.5276764561	85.5276764561	0.428085856899	212.173167595	155.525725681	86.2797837237	0.856171713799	185955.889546	269251.020985	74751.4181248	12677.7626521	74670.0352134	11942.3111499	19838.2434724	250.942224861	85.74022851	0.00885200333065	0.204073776863	0.0	0.0	21.4023568115	9.41788885179	0.0	0.0	21.5740334704	14.5549191346	8	6.500020503997803	5.913351058959961	5.849027633666992	5.477354049682617	14.063801765441895	5.471312046051025	6.25467586517334	4.3544921875	84.6379843881441	84.87206712459738
dielektrische	dielektrische	29	13	2	240,252	p2	13			0	1	0	0	0	1	0	0	0	0	ADJA	dielektrische	13.0	adja	dielektrisch	12.0	di-e-lek-tri-sche	5.0	0.00817507899599	0.024525236988		3.34360730936	15.4110908484	0.252136859888	0.0465552960529	37960.5705639		4735167.51477	10456418.7193	702393.459571	1269613.60971	401706.835503	474561.854125	110461.430317	29991.8223867	29048.3692201	0.000233355666667	0.339622641333	0.0	0.0	0.0	0.0	0.0654006319679	0.428085856899	0.0817507899599	1.2842575707	8	19.021345138549805	13.247268676757812	18.676654815673828	12.805060386657715	15.308246612548828	7.926196575164795	13.544458389282227	5.987883567810059	0.8389882929623127	0.06110769743099809
Mikrozylinder	Mikrozylinder	30	14	2	253,265	p2	13			0	1	0	0	0	0	1	0	0	0	NN	Mikrozylinder	13.0	nn	Mikrozylinder	13.0	mi-kro-zy-lin-der	5.0																													8	17.612796783447266	18.6888427734375	17.15333366394043	16.977466583251953	13.626493453979492	12.3859224319458	17.893129348754883	14.047204971313477	12.290950775146484	11.645552158355713
oder	oder	31	15	2	266,269	p2	4			0	1	0	0	0	0	0	0	0	0	KON	oder	4.0	kon	oder	4.0	o-der	2.0	2382.24254467	2382.24254467	2440.80063552	2382.26706991	1.2842575707	3195.07828849	3786.12496993	46489.2135514	49053.0740845	1447738.97221	3094476.83627	387480.767411	538964.374695	245168.738822	173303.709792	5492.20609632	2385.56980182	2382.69217401	0.0664484844681	0.385688126346	0.0	0.0	81.66903917	10.7021464225	26530.3631386	0.428085856899	26614.3539002	24.4008938433	8	4.245108604431152	4.183175563812256	3.84431791305542	4.326813697814941	4.448003768920898	0.5795243382453918	4.084918022155762	0.007394326385110617	0.0017630999209359288	0.4248596727848053
Kügelchen	Kügelchen)	32	16	2	270,278	p2	9		$(	0	1	0	0	0	0	0	0	0	0	NN	Kügelchen	9.0	nn	Kugelchen	9.0	kü-gel-chen	3.0	0.997359637511	0.997359637511	1.0137097955	1.0218848745	0.856171713799	7.69017422657	1.81565654606	8655.59378922	22525.0216183	2711899.96463	5991720.81953	656395.797169	1317857.17343	392636.552657	598467.880718	13511.0511576	334.548757753	1.29983756036	0.0502454505984	0.257289003	0.0	0.0	0.24525236988	1.2842575707	0.0	0.0	0.28612776486	2.1404292845	8	12.348849296569824	13.027680397033691	10.439752578735352	10.244874000549316	7.9192986488342285	8.248344421386719	8.110407829284668	8.746903419494629	24.082760313758627	24.495152679504827
eingebaut	eingebaut	33	17	2	280,288	p2	9			0	0	0	0	0	0	0	0	0	0	VVPP	eingebaut	9.0	vvpp	einbauen	8.0	ein-ge-baut	3.0	6.45013732784	6.45831240683	9.3849906874	547.182562439	303.940958399	53.3269458662	12.2440428619	54247.093741	105956.814699	3297914.73273	7370661.99197	449330.292215	755351.929383	213956.589693	194939.169	45007.5949345	21503.4825387	20569.6023896	0.109045539677	0.461334688774	0.0	0.0	0.155326500924	1.7123434276	0.0	0.0	1.38976342932	2.5685151414	8	0.0005104430601932108	0.7415083646774292	0.0018239067867398262	0.5101224184036255	3.8474371433258057	3.609647274017334	2.396595001220703	2.1190216541290283	23.93988609313965	5.756738185882568
sind	sind,	34	18	2	289,292	p2	4		$,	0	0	0	0	0	0	0	0	0	0	VAFIN	sind	4.0	vafin	sein	4.0	sind	1.0	2296.19983824	2298.63601178	17044.4184006	2302.62545033	5.99320199659	4304.10226671	4116.7606825	2333.22477101	26.1132372709	1332047.00373	2728807.18157	249282.495798	286785.417683	144872.038227	66814.7843732	48925.779496	15113.3748159	2467.07533941	0.0559257789967	0.326343386708	0.0	0.0	259.885761283	20.9762069881	0.0	0.0	267.325083169	26.5413231278	8	2.658332347869873	2.2178568840026855	2.4584848880767822	2.3309574127197266	1.541395664215088	1.8588993549346924	2.1353330612182617	2.285527229309082	28.644438862800598	29.0399129986763
deren	deren	35	19	2	294,298	p2	5			0	0	1	0	0	0	0	0	0	0	PRELAT	deren	5.0	prelat	die	3.0	de-ren	2.0	386.648536194	388.765881654	10789.1994813	430.287107875	11.5583181363	1568.41733693	713.38231985	24246.4831444	54470.5006036	2577096.72975	5300262.41663	790615.045283	1199605.73293	552022.029353	514113.562616	110461.430317	53801.2331077	27238.2432288	0.00328002002165	0.108913459742	437.284975496	0.428085856899	457.763548381	15.8391767053	437.284975496	0.428085856899	461.10715569	22.6885504157	8	0.0336582213640213	2.1202504634857178	0.024712011218070984	2.057088851928711	2.339815378189087	2.3950746059417725	1.6163735389709473	2.3292622566223145	31.084291458129883	0.03982822969555855
Abstände	Abstände	36	20	2	299,306	p2	8			0	0	0	0	0	0	0	0	0	0	NN	Abstände	8.0	nn	Abstand	7.0	ab-stän-de	3.0	1.79034230012	1.79034230012	33.6976756215	113.780749466	49.6579594003	15.632485313	3.33646288379	20406.1825605	48526.1003947	2139085.36579	4690584.67966	372831.876059	586433.531109	189262.431048	293956.283872	19822.5963712	2837.67619554	632.791989685	0.0222678390731	0.199467060046	0.0	0.0	0.604955845703	1.2842575707	6.80166572467	0.428085856899	7.41479664937	2.1404292845	8	7.193174839019775	7.022014617919922	6.271479606628418	5.707951545715332	4.674755573272705	4.9885478019714355	3.4832804203033447	3.6831512451171875	0.00458803863148205	0.006159647440654226
